_id/$oid,protocol,hpfeed_id/$oid,timestamp/$date,source_ip,source_port,destination_port,identifier,honeypot,destination_ip/0,snort/priority,snort/header,snort/classification,snort/signature,sensor,attachments/0/hashes/sha512,attachments/0/hashes/md5,attachments/0/description
66165623616a1e7d9c627cf4,pcap,66165622616a1e7d9c627cf3,2024-04-10T09:04:34.123Z,79.110.62.140,55987,2387,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165623616a1e7d9c627cf5,TCP,66165621616a1e7d9c627cf2,2024-04-10T09:04:33.040Z,35.203.211.59,50644,16838,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66165623616a1e7d9c627cf6,TCP,66165621616a1e7d9c627cf1,2024-04-10T09:04:33.034Z,35.203.211.59,50644,16838,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403356:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 29,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66165629616a1e7d9c627cf8,pcap,66165628616a1e7d9c627cf7,2024-04-10T09:04:40.337Z,36.97.243.27,43607,81,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616562c616a1e7d9c627cfa,httpd,6616562c616a1e7d9c627cf9,2024-04-10T09:04:44.415Z,66.240.236.109,35518,80,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165632616a1e7d9c627cfe,pcap,66165632616a1e7d9c627cfd,2024-04-10T09:04:50.585Z,104.156.155.7,56861,6512,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165632616a1e7d9c627cff,pcap,66165631616a1e7d9c627cfc,2024-04-10T09:04:49.353Z,198.235.24.148,56757,30010,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165632616a1e7d9c627d00,pcap,6616562f616a1e7d9c627cfb,2024-04-10T09:04:47.842Z,3.84.237.14,59389,40443,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165635616a1e7d9c627d03,pcap,66165634616a1e7d9c627d02,2024-04-10T09:04:52.489Z,35.203.210.187,56810,45739,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165635616a1e7d9c627d04,pcap,66165633616a1e7d9c627d01,2024-04-10T09:04:51.033Z,162.216.149.89,56841,49499,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165638616a1e7d9c627d06,pcap,66165635616a1e7d9c627d05,2024-04-10T09:04:53.833Z,152.42.224.159,53264,7868,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616563e616a1e7d9c627d08,pcap,6616563d616a1e7d9c627d07,2024-04-10T09:05:01.113Z,79.110.62.140,55987,10388,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165644616a1e7d9c627d0a,pcap,66165643616a1e7d9c627d09,2024-04-10T09:05:07.441Z,206.168.34.147,30287,23169,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165647616a1e7d9c627d0d,pcap,66165647616a1e7d9c627d0c,2024-04-10T09:05:11.585Z,162.142.125.180,43143,9458,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165647616a1e7d9c627d0e,pcap,66165646616a1e7d9c627d0b,2024-04-10T09:05:10.521Z,45.128.232.3,54621,81,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616564a616a1e7d9c627d11,pcap,66165649616a1e7d9c627d10,2024-04-10T09:05:13.713Z,52.91.122.154,53286,5556,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616564a616a1e7d9c627d12,pcap,66165648616a1e7d9c627d0f,2024-04-10T09:05:12.145Z,79.110.62.140,55987,9156,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616564d616a1e7d9c627d14,pcap,6616564d616a1e7d9c627d13,2024-04-10T09:05:17.409Z,35.203.211.174,55537,59000,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165653616a1e7d9c627d16,pcap,66165651616a1e7d9c627d15,2024-04-10T09:05:21.385Z,154.212.141.187,58914,1451,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165659616a1e7d9c627d19,pcap,66165657616a1e7d9c627d18,2024-04-10T09:05:27.713Z,65.49.20.76,36852,8111,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165659616a1e7d9c627d1a,pcap,66165657616a1e7d9c627d17,2024-04-10T09:05:27.546Z,104.156.155.7,56861,8409,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165662616a1e7d9c627d1d,pcap,66165660616a1e7d9c627d1c,2024-04-10T09:05:36.225Z,162.216.149.20,53436,9543,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165662616a1e7d9c627d1e,pcap,66165660616a1e7d9c627d1b,2024-04-10T09:05:36.168Z,94.102.49.148,54132,21077,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165665616a1e7d9c627d20,pcap,66165664616a1e7d9c627d1f,2024-04-10T09:05:40.649Z,143.42.1.34,47945,29840,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165668616a1e7d9c627d22,pcap,66165667616a1e7d9c627d21,2024-04-10T09:05:43.393Z,152.32.143.71,45399,9158,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616566e616a1e7d9c627d25,TCP,6616566b616a1e7d9c627d24,2024-04-10T09:05:47.792Z,35.203.210.107,56669,40443,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6616566e616a1e7d9c627d26,TCP,6616566b616a1e7d9c627d23,2024-04-10T09:05:47.786Z,35.203.210.107,56669,40443,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403338:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 20,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6616567a616a1e7d9c627d28,pcap,6616567a616a1e7d9c627d27,2024-04-10T09:06:02.377Z,3.85.136.136,57784,4443,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165683616a1e7d9c627d2a,pcap,66165681616a1e7d9c627d29,2024-04-10T09:06:09.433Z,115.231.78.3,10204,623,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165686616a1e7d9c627d2c,pcap,66165684616a1e7d9c627d2b,2024-04-10T09:06:12.233Z,152.32.206.38,41341,1935,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165689616a1e7d9c627d2f,TCP,66165689616a1e7d9c627d2e,2024-04-10T09:06:17.482Z,49.51.171.181,38933,12490,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403426:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 64,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66165689616a1e7d9c627d30,pcap,66165689616a1e7d9c627d2d,2024-04-10T09:06:17.441Z,35.203.210.212,53237,13345,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616568f616a1e7d9c627d36,pcap,6616568e616a1e7d9c627d35,2024-04-10T09:06:22.649Z,91.148.190.130,59738,57361,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616568f616a1e7d9c627d37,pcap,6616568e616a1e7d9c627d34,2024-04-10T09:06:22.481Z,35.203.210.94,53538,50013,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616568f616a1e7d9c627d38,pcap,6616568e616a1e7d9c627d33,2024-04-10T09:06:22.257Z,35.203.210.239,50663,34461,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616568f616a1e7d9c627d39,TCP,6616568d616a1e7d9c627d32,2024-04-10T09:06:21.577Z,62.122.184.83,57001,5006,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2400002:3941,30,ET DROP Spamhaus DROP Listed Traffic Inbound group 3,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6616568f616a1e7d9c627d3a,pcap,6616568c616a1e7d9c627d31,2024-04-10T09:06:20.857Z,162.216.149.175,52495,21315,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165692616a1e7d9c627d3d,TCP,66165692616a1e7d9c627d3c,2024-04-10T09:06:26.698Z,49.7.216.83,59827,2375,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403428:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 65,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66165692616a1e7d9c627d3e,pcap,66165691616a1e7d9c627d3b,2024-04-10T09:06:25.729Z,91.148.190.146,59961,56170,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165695616a1e7d9c627d43,pcap,66165693616a1e7d9c627d42,2024-04-10T09:06:27.129Z,35.203.210.145,53046,46639,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165695616a1e7d9c627d44,pcap,66165692616a1e7d9c627d41,2024-04-10T09:06:26.961Z,79.110.62.140,55987,11503,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165695616a1e7d9c627d45,pcap,66165692616a1e7d9c627d40,2024-04-10T09:06:26.854Z,176.111.174.69,54291,10022,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165695616a1e7d9c627d46,pcap,66165692616a1e7d9c627d3f,2024-04-10T09:06:26.849Z,35.203.210.72,51942,48604,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165698616a1e7d9c627d48,TCP,66165697616a1e7d9c627d47,2024-04-10T09:06:31.817Z,162.216.149.238,49604,27547,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6616569e616a1e7d9c627d4c,TCP,6616569d616a1e7d9c627d4b,2024-04-10T09:06:37.966Z,35.203.210.46,55343,1025,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6616569e616a1e7d9c627d4d,TCP,6616569d616a1e7d9c627d4a,2024-04-10T09:06:37.963Z,35.203.210.46,55343,1025,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403344:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 23,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6616569e616a1e7d9c627d4e,pcap,6616569c616a1e7d9c627d49,2024-04-10T09:06:36.986Z,35.203.210.89,56636,33956,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656a4616a1e7d9c627d51,pcap,661656a3616a1e7d9c627d50,2024-04-10T09:06:43.089Z,79.124.56.142,59942,33797,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656a4616a1e7d9c627d52,TCP,661656a2616a1e7d9c627d4f,2024-04-10T09:06:42.058Z,162.216.149.241,51849,22082,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661656a7616a1e7d9c627d55,pcap,661656a7616a1e7d9c627d54,2024-04-10T09:06:47.065Z,35.203.210.197,49308,17004,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656a7616a1e7d9c627d56,pcap,661656a6616a1e7d9c627d53,2024-04-10T09:06:46.785Z,104.156.155.7,56861,2053,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656aa616a1e7d9c627d58,pcap,661656aa616a1e7d9c627d57,2024-04-10T09:06:50.761Z,43.157.82.72,52359,8825,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656ad616a1e7d9c627d5a,pcap,661656ab616a1e7d9c627d59,2024-04-10T09:06:51.993Z,85.209.11.84,57089,21031,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656b0616a1e7d9c627d5d,pcap,661656af616a1e7d9c627d5c,2024-04-10T09:06:55.297Z,104.156.155.7,56861,2323,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656b0616a1e7d9c627d5e,pcap,661656ae616a1e7d9c627d5b,2024-04-10T09:06:54.737Z,104.156.155.7,56861,8846,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656bc616a1e7d9c627d63,TCP,661656bc616a1e7d9c627d62,2024-04-10T09:07:08.691Z,35.203.211.213,52867,60008,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661656bc616a1e7d9c627d64,TCP,661656bc616a1e7d9c627d61,2024-04-10T09:07:08.682Z,35.203.211.213,52867,60008,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403352:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 27,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661656bc616a1e7d9c627d65,pcap,661656ba616a1e7d9c627d60,2024-04-10T09:07:06.273Z,162.216.150.150,52055,9766,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656bc616a1e7d9c627d66,pcap,661656b9616a1e7d9c627d5f,2024-04-10T09:07:05.992Z,162.142.125.183,21738,50997,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656bf616a1e7d9c627d68,pcap,661656bf616a1e7d9c627d67,2024-04-10T09:07:11.426Z,162.216.149.36,51441,10071,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656c2616a1e7d9c627d6a,pcap,661656c0616a1e7d9c627d69,2024-04-10T09:07:12.657Z,91.148.190.134,59961,36998,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656c5616a1e7d9c627d6d,pcap,661656c5616a1e7d9c627d6c,2024-04-10T09:07:17.136Z,192.241.146.162,48942,11233,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656c5616a1e7d9c627d6e,pcap,661656c4616a1e7d9c627d6b,2024-04-10T09:07:16.409Z,162.216.149.112,52597,46450,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656cb616a1e7d9c627d73,pcap,661656ca616a1e7d9c627d72,2024-04-10T09:07:22.351Z,35.203.210.53,54945,133,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656cb616a1e7d9c627d74,pcap,661656ca616a1e7d9c627d71,2024-04-10T09:07:22.346Z,35.203.210.24,56516,34473,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656cb616a1e7d9c627d75,TCP,661656c9616a1e7d9c627d70,2024-04-10T09:07:21.994Z,162.216.149.240,49725,48822,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661656cb616a1e7d9c627d76,pcap,661656c8616a1e7d9c627d6f,2024-04-10T09:07:20.889Z,80.66.83.46,55162,6125,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656ce616a1e7d9c627d7a,pcap,661656cc616a1e7d9c627d79,2024-04-10T09:07:24.753Z,198.235.24.26,55146,2443,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656ce616a1e7d9c627d7b,pcap,661656cc616a1e7d9c627d78,2024-04-10T09:07:24.249Z,79.110.62.140,55987,628,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656ce616a1e7d9c627d7c,pcap,661656cc616a1e7d9c627d77,2024-04-10T09:07:24.025Z,139.144.239.98,49298,30333,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656d1616a1e7d9c627d7f,TCP,661656d0616a1e7d9c627d7e,2024-04-10T09:07:28.144Z,205.210.31.24,56799,444,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661656d1616a1e7d9c627d80,TCP,661656d0616a1e7d9c627d7d,2024-04-10T09:07:28.137Z,198.235.24.173,49852,37777,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661656dd616a1e7d9c627d83,pcap,661656dd616a1e7d9c627d82,2024-04-10T09:07:41.273Z,162.216.149.117,52663,48798,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656dd616a1e7d9c627d84,pcap,661656dc616a1e7d9c627d81,2024-04-10T09:07:40.433Z,65.49.1.97,53170,8123,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656e0616a1e7d9c627d87,TCP,661656e0616a1e7d9c627d86,2024-04-10T09:07:44.537Z,35.203.210.196,50741,9648,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661656e0616a1e7d9c627d88,TCP,661656e0616a1e7d9c627d85,2024-04-10T09:07:44.522Z,35.203.210.196,50741,9648,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403342:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 22,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661656e3616a1e7d9c627d8a,pcap,661656e1616a1e7d9c627d89,2024-04-10T09:07:45.641Z,162.142.125.182,14069,18098,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656e6616a1e7d9c627d8c,pcap,661656e5616a1e7d9c627d8b,2024-04-10T09:07:49.003Z,79.110.62.140,55987,11228,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656ec616a1e7d9c627d8e,pcap,661656eb616a1e7d9c627d8d,2024-04-10T09:07:55.049Z,80.75.212.75,54055,29280,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656ef616a1e7d9c627d90,pcap,661656ef616a1e7d9c627d8f,2024-04-10T09:07:59.192Z,198.235.24.147,53273,8139,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656f8616a1e7d9c627d92,pcap,661656f8616a1e7d9c627d91,2024-04-10T09:08:08.153Z,79.110.62.140,55987,10399,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661656fe616a1e7d9c627d94,TCP,661656fc616a1e7d9c627d93,2024-04-10T09:08:12.171Z,43.157.79.165,42180,12115,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403382:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 42,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66165704616a1e7d9c627d96,pcap,66165703616a1e7d9c627d95,2024-04-10T09:08:19.968Z,192.241.207.100,35040,8983,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616570a616a1e7d9c627d98,pcap,66165708616a1e7d9c627d97,2024-04-10T09:08:24.729Z,205.210.31.134,54587,44818,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616570d616a1e7d9c627d9a,pcap,6616570d616a1e7d9c627d99,2024-04-10T09:08:29.937Z,123.58.203.194,39675,6018,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165710616a1e7d9c627d9d,pcap,6616570f616a1e7d9c627d9c,2024-04-10T09:08:31.897Z,45.33.78.24,53779,50022,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165710616a1e7d9c627d9e,TCP,6616570f616a1e7d9c627d9b,2024-04-10T09:08:31.626Z,91.240.118.135,55210,48555,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2400007:3941,30,ET DROP Spamhaus DROP Listed Traffic Inbound group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66165713616a1e7d9c627da0,pcap,66165711616a1e7d9c627d9f,2024-04-10T09:08:33.521Z,79.124.59.202,59944,26748,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165717616a1e7d9c627da2,pcap,66165715616a1e7d9c627da1,2024-04-10T09:08:37.106Z,79.124.60.142,59961,18190,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616571a616a1e7d9c627da4,TCP,66165717616a1e7d9c627da3,2024-04-10T09:08:39.817Z,205.210.31.98,51528,61616,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66165720616a1e7d9c627da8,pcap,6616571f616a1e7d9c627da7,2024-04-10T09:08:47.073Z,79.124.40.70,59944,47125,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165720616a1e7d9c627da9,pcap,6616571e616a1e7d9c627da6,2024-04-10T09:08:46.681Z,154.212.141.198,58914,2082,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165720616a1e7d9c627daa,pcap,6616571e616a1e7d9c627da5,2024-04-10T09:08:46.289Z,162.216.150.26,49871,45558,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165723616a1e7d9c627dac,pcap,66165720616a1e7d9c627dab,2024-04-10T09:08:48.921Z,79.124.58.158,59944,9444,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165726616a1e7d9c627daf,pcap,66165724616a1e7d9c627dae,2024-04-10T09:08:52.898Z,141.98.11.128,46243,8728,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165726616a1e7d9c627db0,pcap,66165724616a1e7d9c627dad,2024-04-10T09:08:52.450Z,35.203.210.204,54320,47981,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165729616a1e7d9c627db3,UDP,66165727616a1e7d9c627db2,2024-04-10T09:08:55.176Z,162.142.125.187,58802,161,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2101411:12,4,GPL SNMP public access udp,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66165729616a1e7d9c627db4,TCP,66165726616a1e7d9c627db1,2024-04-10T09:08:54.155Z,206.168.34.143,18186,20697,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6616572c616a1e7d9c627db8,TCP,6616572a616a1e7d9c627db7,2024-04-10T09:08:58.253Z,35.203.211.164,51998,49210,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6616572c616a1e7d9c627db9,TCP,6616572a616a1e7d9c627db6,2024-04-10T09:08:58.250Z,35.203.211.164,51998,49210,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403350:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 26,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6616572c616a1e7d9c627dba,pcap,66165729616a1e7d9c627db5,2024-04-10T09:08:57.265Z,94.232.41.124,59953,29527,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165732616a1e7d9c627dbd,pcap,66165730616a1e7d9c627dbc,2024-04-10T09:09:04.267Z,79.110.62.140,55987,9266,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165732616a1e7d9c627dbe,pcap,6616572f616a1e7d9c627dbb,2024-04-10T09:09:03.425Z,162.142.125.231,19294,26396,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165735616a1e7d9c627dc1,pcap,66165732616a1e7d9c627dc0,2024-04-10T09:09:06.225Z,162.216.150.123,51018,45255,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165735616a1e7d9c627dc2,pcap,66165732616a1e7d9c627dbf,2024-04-10T09:09:06.170Z,79.124.60.194,59946,29425,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165738616a1e7d9c627dc4,pcap,66165735616a1e7d9c627dc3,2024-04-10T09:09:09.922Z,185.242.226.6,52424,12397,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616573e616a1e7d9c627dc7,pcap,6616573d616a1e7d9c627dc6,2024-04-10T09:09:17.369Z,35.203.211.133,49419,45501,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6616573e616a1e7d9c627dc8,pcap,6616573d616a1e7d9c627dc5,2024-04-10T09:09:17.257Z,35.203.211.146,56881,58180,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66165741616a1e7d9c627dca,TCP,66165740616a1e7d9c627dc9,2024-04-10T09:09:20.778Z,185.242.226.6,53893,12397,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66165744616a1e7d9c627dcc,TCP,66165741616a1e7d9c627dcb,2024-04-10T09:09:21.802Z,162.216.149.35,51649,9873,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66165747616a1e7d9c627dcf,TCP,66165746616a1e7d9c627dce,2024-04-10T09:09:26.923Z,162.216.150.60,50705,14901,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66165747616a1e7d9c627dd0,pcap,66165744616a1e7d9c627dcd,2024-04-10T09:09:24.650Z,106.75.241.127,39536,6379,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
